GEOID,YEAR,IncomeG,RentG,HHs
13121001100,2014,High Income,Med Burden,21
13121001100,2014,Low Income,High Burden,117
13121001100,2014,Low Income,Low Burden,148
13121001100,2014,Low Income,Med Burden,146
13121001100,2014,Med Income,High Burden,17
13121001100,2014,Med Income,Low Burden,352
13121001100,2014,Med Income,Med Burden,58
13121001100,2015,High Income,High Burden,0
13121001100,2015,High Income,Low Burden,735
13121001100,2015,High Income,Med Burden,19
13121001100,2015,Low Income,High Burden,105
13121001100,2015,Low Income,Low Burden,82
13121001100,2015,Low Income,Med Burden,120
13121001100,2015,Med Income,High Burden,12
13121001100,2015,Med Income,Low Burden,378
13121001100,2015,Med Income,Med Burden,63
13121001100,2016,High Income,High Burden,0
13121001100,2016,High Income,Low Burden,746
13121001100,2016,High Income,Med Burden,18
13121001100,2016,Low Income,High Burden,162
13121001100,2016,Low Income,Low Burden,74
13121001100,2016,Low Income,Med Burden,61
13121001100,2016,Med Income,High Burden,10
13121001100,2016,Med Income,Low Burden,397
13121001100,2016,Med Income,Med Burden,70
13121001100,2017,High Income,High Burden,0
13121001100,2017,High Income,Low Burden,734
13121001100,2017,High Income,Med Burden,19
13121001100,2017,Low Income,High Burden,128
13121001100,2017,Low Income,Low Burden,75
13121001100,2017,Low Income,Med Burden,50
13121001100,2017,Med Income,High Burden,0
13121001100,2017,Med Income,Low Burden,308
13121001100,2017,Med Income,Med Burden,85
13121001201,2014,High Income,High Burden,0
13121001201,2014,High Income,Low Burden,277
13121001201,2014,High Income,Med Burden,12
13121001201,2014,Low Income,High Burden,299
13121001201,2014,Low Income,Low Burden,150
13121001201,2014,Low Income,Med Burden,215
13121001201,2014,Med Income,High Burden,0
13121001201,2014,Med Income,Low Burden,359
13121001201,2014,Med Income,Med Burden,147
13121001201,2015,High Income,High Burden,0
13121001201,2015,High Income,Low Burden,386
13121001201,2015,High Income,Med Burden,19
13121001201,2015,Low Income,High Burden,309
13121001201,2015,Low Income,Low Burden,111
13121001201,2015,Low Income,Med Burden,241
13121001201,2015,Med Income,High Burden,0
13121001201,2015,Med Income,Low Burden,406
13121001201,2015,Med Income,Med Burden,45
13121001201,2016,High Income,High Burden,0
13121001201,2016,High Income,Low Burden,456
13121001201,2016,High Income,Med Burden,17
13121001201,2016,Low Income,High Burden,275
13121001201,2016,Low Income,Low Burden,77
13121001201,2016,Low Income,Med Burden,288
13121001201,2016,Med Income,High Burden,80
13121001201,2016,Med Income,Low Burden,291
13121001201,2016,Med Income,Med Burden,113
13121001201,2017,High Income,High Burden,0
13121001201,2017,High Income,Low Burden,606
13121001201,2017,High Income,Med Burden,17
13121001201,2017,Low Income,High Burden,298
13121001201,2017,Low Income,Low Burden,113
13121001201,2017,Low Income,Med Burden,269
13121001201,2017,Med Income,High Burden,65
13121001201,2017,Med Income,Low Burden,214
13121001201,2017,Med Income,Med Burden,214
13121001202,2014,High Income,High Burden,0
13121001202,2014,High Income,Low Burden,488
13121001202,2014,High Income,Med Burden,27
13121001202,2014,Low Income,High Burden,229
13121001202,2014,Low Income,Low Burden,0
13121001202,2014,Low Income,Med Burden,150
13121001202,2014,Med Income,High Burden,20
13121001202,2014,Med Income,Low Burden,485
13121001202,2014,Med Income,Med Burden,18
13121001202,2015,High Income,High Burden,0
13121001202,2015,High Income,Low Burden,524
13121001202,2015,High Income,Med Burden,23
13121001202,2015,Low Income,High Burden,239
13121001202,2015,Low Income,Low Burden,0
13121001202,2015,Low Income,Med Burden,116
13121001202,2015,Med Income,High Burden,16
13121001202,2015,Med Income,Low Burden,492
13121001202,2015,Med Income,Med Burden,82
13121001202,2016,High Income,High Burden,0
13121001202,2016,High Income,Low Burden,589
13121001202,2016,High Income,Med Burden,0
13121001202,2016,Low Income,High Burden,213
13121001202,2016,Low Income,Low Burden,0
13121001202,2016,Low Income,Med Burden,117
13121001202,2016,Med Income,High Burden,16
13121001202,2016,Med Income,Low Burden,480
13121001202,2016,Med Income,Med Burden,90
13121001202,2017,High Income,High Burden,0
13121001202,2017,High Income,Low Burden,565
13121001202,2017,High Income,Med Burden,0
13121001202,2017,Low Income,High Burden,228
13121001202,2017,Low Income,Low Burden,0
13121001202,2017,Low Income,Med Burden,89
13121001202,2017,Med Income,High Burden,0
13121001202,2017,Med Income,Low Burden,460
13121001202,2017,Med Income,Med Burden,116
13121001300,2014,High Income,High Burden,0
13121001300,2014,High Income,Low Burden,286
13121001300,2014,High Income,Med Burden,15
13121001300,2014,Low Income,High Burden,284
13121001300,2014,Low Income,Low Burden,74
13121001300,2014,Low Income,Med Burden,239
13121001300,2014,Med Income,High Burden,11
13121001300,2014,Med Income,Low Burden,284
13121001300,2014,Med Income,Med Burden,108
13121001300,2015,High Income,High Burden,0
13121001300,2015,High Income,Low Burden,299
13121001300,2015,High Income,Med Burden,36
13121001300,2015,Low Income,High Burden,248
13121001300,2015,Low Income,Low Burden,58
13121001300,2015,Low Income,Med Burden,164
13121001300,2015,Med Income,High Burden,15
13121001300,2015,Med Income,Low Burden,312
13121001300,2015,Med Income,Med Burden,116
13121001300,2016,High Income,High Burden,0
13121001300,2016,High Income,Low Burden,335
13121001300,2016,High Income,Med Burden,34
13121001300,2016,Low Income,High Burden,250
13121001300,2016,Low Income,Low Burden,64
13121001300,2016,Low Income,Med Burden,191
13121001300,2016,Med Income,High Burden,0
13121001300,2016,Med Income,Low Burden,349
13121001300,2016,Med Income,Med Burden,124
13121001300,2017,High Income,High Burden,0
13121001300,2017,High Income,Low Burden,422
13121001300,2017,High Income,Med Burden,24
13121001300,2017,Low Income,High Burden,242
13121001300,2017,Low Income,Low Burden,43
13121001300,2017,Low Income,Med Burden,133
13121001300,2017,Med Income,High Burden,0
13121001300,2017,Med Income,Low Burden,369
13121001300,2017,Med Income,Med Burden,158
13121001400,2014,High Income,High Burden,0
13121001400,2014,High Income,Low Burden,235
13121001400,2014,High Income,Med Burden,0
13121001400,2014,Low Income,High Burden,78
13121001400,2014,Low Income,Low Burden,0
13121001400,2014,Low Income,Med Burden,87
13121001400,2014,Med Income,High Burden,0
13121001400,2014,Med Income,Low Burden,232
13121001400,2014,Med Income,Med Burden,89
13121001400,2015,High Income,High Burden,0
13121001400,2015,High Income,Low Burden,260
13121001400,2015,High Income,Med Burden,0
13121001400,2015,Low Income,High Burden,96
13121001400,2015,Low Income,Low Burden,17
13121001400,2015,Low Income,Med Burden,80
13121001400,2015,Med Income,High Burden,0
13121001400,2015,Med Income,Low Burden,231
13121001400,2015,Med Income,Med Burden,90
13121001400,2016,High Income,High Burden,0
13121001400,2016,High Income,Low Burden,275
13121001400,2016,High Income,Med Burden,22
13121001400,2016,Low Income,High Burden,108
13121001400,2016,Low Income,Low Burden,0
13121001400,2016,Low Income,Med Burden,69
13121001400,2016,Med Income,High Burden,0
13121001400,2016,Med Income,Low Burden,191
13121001400,2016,Med Income,Med Burden,58
13121001400,2017,High Income,High Burden,0
13121001400,2017,High Income,Low Burden,280
13121001400,2017,High Income,Med Burden,19
13121001400,2017,Low Income,High Burden,84
13121001400,2017,Low Income,Low Burden,0
13121001400,2017,Low Income,Med Burden,45
13121001400,2017,Med Income,High Burden,0
13121001400,2017,Med Income,Low Burden,193
13121001400,2017,Med Income,Med Burden,46
13121001500,2014,High Income,High Burden,0
13121001500,2014,High Income,Low Burden,318
13121001500,2014,High Income,Med Burden,0
13121001500,2014,Low Income,High Burden,219
13121001500,2014,Low Income,Low Burden,163
13121001500,2014,Low Income,Med Burden,225
13121001500,2014,Med Income,High Burden,0
13121001500,2014,Med Income,Low Burden,476
13121001500,2014,Med Income,Med Burden,87
13121001500,2015,High Income,High Burden,0
13121001500,2015,High Income,Low Burden,392
13121001500,2015,High Income,Med Burden,0
13121001500,2015,Low Income,High Burden,314
13121001500,2015,Low Income,Low Burden,181
13121001500,2015,Low Income,Med Burden,238
13121001500,2015,Med Income,High Burden,0
13121001500,2015,Med Income,Low Burden,426
13121001500,2015,Med Income,Med Burden,88
13121001500,2016,High Income,High Burden,0
13121001500,2016,High Income,Low Burden,348
13121001500,2016,High Income,Med Burden,0
13121001500,2016,Low Income,High Burden,259
13121001500,2016,Low Income,Low Burden,196
13121001500,2016,Low Income,Med Burden,254
13121001500,2016,Med Income,High Burden,0
13121001500,2016,Med Income,Low Burden,380
13121001500,2016,Med Income,Med Burden,148
13121001500,2017,High Income,High Burden,0
13121001500,2017,High Income,Low Burden,401
13121001500,2017,High Income,Med Burden,0
13121001500,2017,Low Income,High Burden,274
13121001500,2017,Low Income,Low Burden,165
13121001500,2017,Low Income,Med Burden,229
13121001500,2017,Med Income,High Burden,0
13121001500,2017,Med Income,Low Burden,278
13121001500,2017,Med Income,Med Burden,113
13121001600,2014,High Income,High Burden,0
13121001600,2014,High Income,Low Burden,358
13121001600,2014,High Income,Med Burden,0
13121001600,2014,Low Income,High Burden,89
13121001600,2014,Low Income,Low Burden,0
13121001600,2014,Low Income,Med Burden,115
13121001600,2014,Med Income,High Burden,32
13121001600,2014,Med Income,Low Burden,209
13121001600,2014,Med Income,Med Burden,97
13121001600,2015,High Income,High Burden,0
13121001600,2015,High Income,Low Burden,357
13121001600,2015,High Income,Med Burden,0
13121001600,2015,Low Income,High Burden,68
13121001600,2015,Low Income,Low Burden,0
13121001600,2015,Low Income,Med Burden,149
13121001600,2015,Med Income,High Burden,38
13121001600,2015,Med Income,Low Burden,230
13121001600,2015,Med Income,Med Burden,76
13121001600,2016,High Income,High Burden,0
13121001600,2016,High Income,Low Burden,372
13121001600,2016,High Income,Med Burden,0
13121001600,2016,Low Income,High Burden,71
13121001600,2016,Low Income,Low Burden,9
13121001600,2016,Low Income,Med Burden,171
13121001600,2016,Med Income,High Burden,31
13121001600,2016,Med Income,Low Burden,255
13121001600,2016,Med Income,Med Burden,57
13121001600,2017,High Income,High Burden,0
13121001600,2017,High Income,Low Burden,390
13121001600,2017,High Income,Med Burden,0
13121001600,2017,Low Income,High Burden,74
13121001600,2017,Low Income,Low Burden,10
13121001600,2017,Low Income,Med Burden,157
13121001600,2017,Med Income,High Burden,30
13121001600,2017,Med Income,Low Burden,241
13121001600,2017,Med Income,Med Burden,52
13121001700,2014,High Income,High Burden,0
13121001700,2014,High Income,Low Burden,335
13121001700,2014,High Income,Med Burden,0
13121001700,2014,Low Income,High Burden,446
13121001700,2014,Low Income,Low Burden,77
13121001700,2014,Low Income,Med Burden,162
13121001700,2014,Med Income,High Burden,0
13121001700,2014,Med Income,Low Burden,193
13121001700,2014,Med Income,Med Burden,95
13121001700,2015,High Income,High Burden,0
13121001700,2015,High Income,Low Burden,423
13121001700,2015,High Income,Med Burden,0
13121001700,2015,Low Income,High Burden,348
13121001700,2015,Low Income,Low Burden,54
13121001700,2015,Low Income,Med Burden,193
13121001700,2015,Med Income,High Burden,11
13121001700,2015,Med Income,Low Burden,249
13121001700,2015,Med Income,Med Burden,185
13121001700,2016,High Income,High Burden,0
13121001700,2016,High Income,Low Burden,491
13121001700,2016,High Income,Med Burden,14
13121001700,2016,Low Income,High Burden,266
13121001700,2016,Low Income,Low Burden,36
13121001700,2016,Low Income,Med Burden,184
13121001700,2016,Med Income,High Burden,40
13121001700,2016,Med Income,Low Burden,341
13121001700,2016,Med Income,Med Burden,234
13121001700,2017,High Income,High Burden,0
13121001700,2017,High Income,Low Burden,646
13121001700,2017,High Income,Med Burden,36
13121001700,2017,Low Income,High Burden,212
13121001700,2017,Low Income,Low Burden,90
13121001700,2017,Low Income,Med Burden,173
13121001700,2017,Med Income,High Burden,42
13121001700,2017,Med Income,Low Burden,285
13121001700,2017,Med Income,Med Burden,250
13121001800,2014,High Income,High Burden,0
13121001800,2014,High Income,Low Burden,292
13121001800,2014,High Income,Med Burden,0
13121001800,2014,Low Income,High Burden,326
13121001800,2014,Low Income,Low Burden,362
13121001800,2014,Low Income,Med Burden,276
13121001800,2014,Med Income,High Burden,10
13121001800,2014,Med Income,Low Burden,340
13121001800,2014,Med Income,Med Burden,81
13121001800,2015,High Income,High Burden,0
13121001800,2015,High Income,Low Burden,371
13121001800,2015,High Income,Med Burden,0
13121001800,2015,Low Income,High Burden,332
13121001800,2015,Low Income,Low Burden,369
13121001800,2015,Low Income,Med Burden,300
13121001800,2015,Med Income,High Burden,15
13121001800,2015,Med Income,Low Burden,442
13121001800,2015,Med Income,Med Burden,36
13121001800,2016,High Income,High Burden,0
13121001800,2016,High Income,Low Burden,338
13121001800,2016,High Income,Med Burden,0
13121001800,2016,Low Income,High Burden,445
13121001800,2016,Low Income,Low Burden,417
13121001800,2016,Low Income,Med Burden,399
13121001800,2016,Med Income,High Burden,26
13121001800,2016,Med Income,Low Burden,417
13121001800,2016,Med Income,Med Burden,62
13121001800,2017,High Income,High Burden,0
13121001800,2017,High Income,Low Burden,391
13121001800,2017,High Income,Med Burden,0
13121001800,2017,Low Income,High Burden,343
13121001800,2017,Low Income,Low Burden,360
13121001800,2017,Low Income,Med Burden,337
13121001800,2017,Med Income,High Burden,25
13121001800,2017,Med Income,Low Burden,368
13121001800,2017,Med Income,Med Burden,136
13121001900,2014,High Income,High Burden,0
13121001900,2014,High Income,Low Burden,140
13121001900,2014,High Income,Med Burden,0
13121001900,2014,Low Income,High Burden,192
13121001900,2014,Low Income,Low Burden,49
13121001900,2014,Low Income,Med Burden,101
13121001900,2014,Med Income,High Burden,18
13121001900,2014,Med Income,Low Burden,266
13121001900,2014,Med Income,Med Burden,87
13121001900,2015,High Income,High Burden,0
13121001900,2015,High Income,Low Burden,193
13121001900,2015,High Income,Med Burden,21
13121001900,2015,Low Income,High Burden,179
13121001900,2015,Low Income,Low Burden,12
13121001900,2015,Low Income,Med Burden,91
13121001900,2015,Med Income,High Burden,0
13121001900,2015,Med Income,Low Burden,270
13121001900,2015,Med Income,Med Burden,65
13121001900,2016,High Income,High Burden,0
13121001900,2016,High Income,Low Burden,231
13121001900,2016,High Income,Med Burden,17
13121001900,2016,Low Income,High Burden,137
13121001900,2016,Low Income,Low Burden,15
13121001900,2016,Low Income,Med Burden,93
13121001900,2016,Med Income,High Burden,0
13121001900,2016,Med Income,Low Burden,276
13121001900,2016,Med Income,Med Burden,91
13121001900,2017,High Income,High Burden,0
13121001900,2017,High Income,Low Burden,251
13121001900,2017,High Income,Med Burden,20
13121001900,2017,Low Income,High Burden,105
13121001900,2017,Low Income,Low Burden,79
13121001900,2017,Low Income,Med Burden,115
13121001900,2017,Med Income,High Burden,0
13121001900,2017,Med Income,Low Burden,229
13121001900,2017,Med Income,Med Burden,78
13121002100,2014,High Income,High Burden,0
13121002100,2014,High Income,Low Burden,23
13121002100,2014,High Income,Med Burden,0
13121002100,2014,Low Income,High Burden,196
13121002100,2014,Low Income,Low Burden,48
13121002100,2014,Low Income,Med Burden,140
13121002100,2014,Med Income,High Burden,39
13121002100,2014,Med Income,Low Burden,59
13121002100,2014,Med Income,Med Burden,51
13121002100,2015,High Income,High Burden,0
13121002100,2015,High Income,Low Burden,42
