GEOID,YEAR,RentG,IncomeG,HHs
13013180503,2016,LowBurden,LowIncome,0
13013180503,2016,LowBurden,MedIncome,33
13013180503,2016,MedBurden,HighIncome,0
13013180503,2016,MedBurden,LowIncome,64
13013180503,2016,MedBurden,MedIncome,0
13013180503,2017,HighBurden,HighIncome,0
13013180503,2017,HighBurden,LowIncome,5
13013180503,2017,HighBurden,MedIncome,0
13013180503,2017,LowBurden,HighIncome,48
13013180503,2017,LowBurden,LowIncome,26
13013180503,2017,LowBurden,MedIncome,9
13013180503,2017,MedBurden,HighIncome,0
13013180503,2017,MedBurden,LowIncome,42
13013180503,2017,MedBurden,MedIncome,9
13015960101,2014,HighBurden,HighIncome,0
13015960101,2014,HighBurden,LowIncome,19
13015960101,2014,HighBurden,MedIncome,0
13015960101,2014,LowBurden,HighIncome,40
13015960101,2014,LowBurden,LowIncome,0
13015960101,2014,LowBurden,MedIncome,3
13015960101,2014,MedBurden,HighIncome,0
13015960101,2014,MedBurden,LowIncome,9
13015960101,2014,MedBurden,MedIncome,0
13015960101,2015,HighBurden,HighIncome,0
13015960101,2015,HighBurden,LowIncome,19
13015960101,2015,HighBurden,MedIncome,0
13015960101,2015,LowBurden,HighIncome,44
13015960101,2015,LowBurden,LowIncome,0
13015960101,2015,LowBurden,MedIncome,48
13015960101,2015,MedBurden,HighIncome,0
13015960101,2015,MedBurden,LowIncome,12
13015960101,2015,MedBurden,MedIncome,0
13015960101,2016,HighBurden,HighIncome,0
13015960101,2016,HighBurden,LowIncome,29
13015960101,2016,HighBurden,MedIncome,0
13015960101,2016,LowBurden,HighIncome,46
13015960101,2016,LowBurden,LowIncome,0
13015960101,2016,LowBurden,MedIncome,43
13015960101,2016,MedBurden,HighIncome,0
13015960101,2016,MedBurden,LowIncome,16
13015960101,2016,MedBurden,MedIncome,0
13015960101,2017,HighBurden,HighIncome,0
13015960101,2017,HighBurden,LowIncome,11
13015960101,2017,HighBurden,MedIncome,0
13015960101,2017,LowBurden,HighIncome,53
13015960101,2017,LowBurden,LowIncome,0
13015960101,2017,LowBurden,MedIncome,42
13015960101,2017,MedBurden,HighIncome,0
13015960101,2017,MedBurden,LowIncome,18
13015960101,2017,MedBurden,MedIncome,0
13015960102,2014,HighBurden,HighIncome,0
13015960102,2014,HighBurden,LowIncome,100
13015960102,2014,HighBurden,MedIncome,0
13015960102,2014,LowBurden,HighIncome,4
13015960102,2014,LowBurden,LowIncome,59
13015960102,2014,LowBurden,MedIncome,173
13015960102,2014,MedBurden,HighIncome,0
13015960102,2014,MedBurden,LowIncome,51
13015960102,2014,MedBurden,MedIncome,31
13015960102,2015,HighBurden,HighIncome,0
13015960102,2015,HighBurden,LowIncome,155
13015960102,2015,HighBurden,MedIncome,0
13015960102,2015,LowBurden,HighIncome,33
13015960102,2015,LowBurden,LowIncome,54
13015960102,2015,LowBurden,MedIncome,125
13015960102,2015,MedBurden,HighIncome,0
13015960102,2015,MedBurden,LowIncome,139
13015960102,2015,MedBurden,MedIncome,13
13015960102,2016,HighBurden,HighIncome,0
13015960102,2016,HighBurden,LowIncome,175
13015960102,2016,HighBurden,MedIncome,0
13015960102,2016,LowBurden,HighIncome,30
13015960102,2016,LowBurden,LowIncome,59
13015960102,2016,LowBurden,MedIncome,201
13015960102,2016,MedBurden,HighIncome,0
13015960102,2016,MedBurden,LowIncome,142
13015960102,2016,MedBurden,MedIncome,0
13015960102,2017,HighBurden,HighIncome,0
13015960102,2017,HighBurden,LowIncome,162
13015960102,2017,HighBurden,MedIncome,0
13015960102,2017,LowBurden,HighIncome,62
13015960102,2017,LowBurden,LowIncome,39
13015960102,2017,LowBurden,MedIncome,130
13015960102,2017,MedBurden,HighIncome,0
13015960102,2017,MedBurden,LowIncome,145
13015960102,2017,MedBurden,MedIncome,17
13015960200,2014,HighBurden,HighIncome,0
13015960200,2014,HighBurden,LowIncome,212
13015960200,2014,HighBurden,MedIncome,0
13015960200,2014,LowBurden,HighIncome,70
13015960200,2014,LowBurden,LowIncome,192
13015960200,2014,LowBurden,MedIncome,361
13015960200,2014,MedBurden,HighIncome,0
13015960200,2014,MedBurden,LowIncome,215
13015960200,2014,MedBurden,MedIncome,25
13015960200,2015,HighBurden,HighIncome,0
13015960200,2015,HighBurden,LowIncome,273
13015960200,2015,HighBurden,MedIncome,0
13015960200,2015,LowBurden,HighIncome,109
13015960200,2015,LowBurden,LowIncome,209
13015960200,2015,LowBurden,MedIncome,388
13015960200,2015,MedBurden,HighIncome,0
13015960200,2015,MedBurden,LowIncome,245
13015960200,2015,MedBurden,MedIncome,13
13015960200,2016,HighBurden,HighIncome,0
13015960200,2016,HighBurden,LowIncome,200
13015960200,2016,HighBurden,MedIncome,0
13015960200,2016,LowBurden,HighIncome,173
13015960200,2016,LowBurden,LowIncome,345
13015960200,2016,LowBurden,MedIncome,456
13015960200,2016,MedBurden,HighIncome,0
13015960200,2016,MedBurden,LowIncome,329
13015960200,2016,MedBurden,MedIncome,15
13015960200,2017,HighBurden,HighIncome,0
13015960200,2017,HighBurden,LowIncome,139
13015960200,2017,HighBurden,MedIncome,0
13015960200,2017,LowBurden,HighIncome,278
13015960200,2017,LowBurden,LowIncome,276
13015960200,2017,LowBurden,MedIncome,346
13015960200,2017,MedBurden,HighIncome,0
13015960200,2017,MedBurden,LowIncome,294
13015960200,2017,MedBurden,MedIncome,22
13015960300,2014,HighBurden,HighIncome,0
13015960300,2014,HighBurden,LowIncome,56
13015960300,2014,HighBurden,MedIncome,0
13015960300,2014,LowBurden,HighIncome,97
13015960300,2014,LowBurden,LowIncome,12
13015960300,2014,LowBurden,MedIncome,34
13015960300,2014,MedBurden,HighIncome,0
13015960300,2014,MedBurden,LowIncome,86
13015960300,2014,MedBurden,MedIncome,5
13015960300,2015,HighBurden,HighIncome,0
13015960300,2015,HighBurden,LowIncome,59
13015960300,2015,HighBurden,MedIncome,17
13015960300,2015,LowBurden,HighIncome,104
13015960300,2015,LowBurden,LowIncome,29
13015960300,2015,LowBurden,MedIncome,62
13015960300,2015,MedBurden,HighIncome,0
13015960300,2015,MedBurden,LowIncome,76
13015960300,2015,MedBurden,MedIncome,6
13015960300,2016,HighBurden,HighIncome,0
13015960300,2016,HighBurden,LowIncome,80
13015960300,2016,HighBurden,MedIncome,16
13015960300,2016,LowBurden,HighIncome,95
13015960300,2016,LowBurden,LowIncome,19
13015960300,2016,LowBurden,MedIncome,94
13015960300,2016,MedBurden,HighIncome,0
13015960300,2016,MedBurden,LowIncome,103
13015960300,2016,MedBurden,MedIncome,48
13015960300,2017,HighBurden,HighIncome,0
13015960300,2017,HighBurden,LowIncome,83
13015960300,2017,HighBurden,MedIncome,12
13015960300,2017,LowBurden,HighIncome,74
13015960300,2017,LowBurden,LowIncome,19
13015960300,2017,LowBurden,MedIncome,106
13015960300,2017,MedBurden,HighIncome,0
13015960300,2017,MedBurden,LowIncome,22
13015960300,2017,MedBurden,MedIncome,55
13015960401,2014,HighBurden,HighIncome,0
13015960401,2014,HighBurden,LowIncome,249
13015960401,2014,HighBurden,MedIncome,0
13015960401,2014,LowBurden,HighIncome,262
13015960401,2014,LowBurden,LowIncome,74
13015960401,2014,LowBurden,MedIncome,299
13015960401,2014,MedBurden,HighIncome,0
13015960401,2014,MedBurden,LowIncome,530
13015960401,2014,MedBurden,MedIncome,47
13015960401,2015,HighBurden,HighIncome,0
13015960401,2015,HighBurden,LowIncome,180
13015960401,2015,HighBurden,MedIncome,0
13015960401,2015,LowBurden,HighIncome,349
13015960401,2015,LowBurden,LowIncome,90
13015960401,2015,LowBurden,MedIncome,507
13015960401,2015,MedBurden,HighIncome,0
13015960401,2015,MedBurden,LowIncome,399
13015960401,2015,MedBurden,MedIncome,43
13015960401,2016,HighBurden,HighIncome,0
13015960401,2016,HighBurden,LowIncome,197
13015960401,2016,HighBurden,MedIncome,0
13015960401,2016,LowBurden,HighIncome,321
13015960401,2016,LowBurden,LowIncome,126
13015960401,2016,LowBurden,MedIncome,743
13015960401,2016,MedBurden,HighIncome,0
13015960401,2016,MedBurden,LowIncome,394
13015960401,2016,MedBurden,MedIncome,11
13015960401,2017,HighBurden,HighIncome,0
13015960401,2017,HighBurden,LowIncome,303
13015960401,2017,HighBurden,MedIncome,0
13015960401,2017,LowBurden,HighIncome,365
13015960401,2017,LowBurden,LowIncome,81
13015960401,2017,LowBurden,MedIncome,805
13015960401,2017,MedBurden,HighIncome,0
13015960401,2017,MedBurden,LowIncome,424
13015960401,2017,MedBurden,MedIncome,32
13015960402,2014,HighBurden,HighIncome,0
13015960402,2014,HighBurden,LowIncome,304
13015960402,2014,HighBurden,MedIncome,0
13015960402,2014,LowBurden,HighIncome,107
13015960402,2014,LowBurden,LowIncome,126
13015960402,2014,LowBurden,MedIncome,480
13015960402,2014,MedBurden,HighIncome,0
13015960402,2014,MedBurden,LowIncome,267
13015960402,2014,MedBurden,MedIncome,0
13015960402,2015,HighBurden,HighIncome,0
13015960402,2015,HighBurden,LowIncome,287
13015960402,2015,HighBurden,MedIncome,0
13015960402,2015,LowBurden,HighIncome,123
13015960402,2015,LowBurden,LowIncome,124
13015960402,2015,LowBurden,MedIncome,499
13015960402,2015,MedBurden,HighIncome,0
13015960402,2015,MedBurden,LowIncome,274
13015960402,2015,MedBurden,MedIncome,1
13015960402,2016,HighBurden,HighIncome,0
13015960402,2016,HighBurden,LowIncome,254
13015960402,2016,HighBurden,MedIncome,0
13015960402,2016,LowBurden,HighIncome,166
13015960402,2016,LowBurden,LowIncome,114
13015960402,2016,LowBurden,MedIncome,346
13015960402,2016,MedBurden,HighIncome,0
13015960402,2016,MedBurden,LowIncome,113
13015960402,2016,MedBurden,MedIncome,15
13015960402,2017,HighBurden,HighIncome,0
13015960402,2017,HighBurden,LowIncome,182
13015960402,2017,HighBurden,MedIncome,0
13015960402,2017,LowBurden,HighIncome,140
13015960402,2017,LowBurden,LowIncome,98
13015960402,2017,LowBurden,MedIncome,392
13015960402,2017,MedBurden,HighIncome,0
13015960402,2017,MedBurden,LowIncome,215
13015960402,2017,MedBurden,MedIncome,29
13015960500,2014,HighBurden,HighIncome,0
13015960500,2014,HighBurden,LowIncome,332
13015960500,2014,HighBurden,MedIncome,0
13015960500,2014,LowBurden,HighIncome,77
13015960500,2014,LowBurden,LowIncome,73
13015960500,2014,LowBurden,MedIncome,429
13015960500,2014,MedBurden,HighIncome,0
13015960500,2014,MedBurden,LowIncome,167
13015960500,2014,MedBurden,MedIncome,88
13015960500,2015,HighBurden,HighIncome,0
13015960500,2015,HighBurden,LowIncome,306
13015960500,2015,HighBurden,MedIncome,0
13015960500,2015,LowBurden,HighIncome,106
13015960500,2015,LowBurden,LowIncome,58
13015960500,2015,LowBurden,MedIncome,483
13015960500,2015,MedBurden,HighIncome,0
13015960500,2015,MedBurden,LowIncome,191
13015960500,2015,MedBurden,MedIncome,74
13015960500,2016,HighBurden,HighIncome,0
13015960500,2016,HighBurden,LowIncome,353
13015960500,2016,HighBurden,MedIncome,0
13015960500,2016,LowBurden,HighIncome,117
13015960500,2016,LowBurden,LowIncome,32
13015960500,2016,LowBurden,MedIncome,370
13015960500,2016,MedBurden,HighIncome,0
13015960500,2016,MedBurden,LowIncome,231
13015960500,2016,MedBurden,MedIncome,63
13015960500,2017,HighBurden,HighIncome,0
13015960500,2017,HighBurden,LowIncome,388
13015960500,2017,HighBurden,MedIncome,0
13015960500,2017,LowBurden,HighIncome,126
13015960500,2017,LowBurden,LowIncome,35
13015960500,2017,LowBurden,MedIncome,410
13015960500,2017,MedBurden,HighIncome,0
13015960500,2017,MedBurden,LowIncome,217
13015960500,2017,MedBurden,MedIncome,42
13015960600,2014,HighBurden,HighIncome,0
13015960600,2014,HighBurden,LowIncome,399
13015960600,2014,HighBurden,MedIncome,0
13015960600,2014,LowBurden,HighIncome,143
13015960600,2014,LowBurden,LowIncome,19
13015960600,2014,LowBurden,MedIncome,342
13015960600,2014,MedBurden,HighIncome,0
13015960600,2014,MedBurden,LowIncome,356
13015960600,2014,MedBurden,MedIncome,93
13015960600,2015,HighBurden,HighIncome,0
13015960600,2015,HighBurden,LowIncome,383
13015960600,2015,HighBurden,MedIncome,0
13015960600,2015,LowBurden,HighIncome,146
13015960600,2015,LowBurden,LowIncome,40
13015960600,2015,LowBurden,MedIncome,465
13015960600,2015,MedBurden,HighIncome,0
13015960600,2015,MedBurden,LowIncome,208
13015960600,2015,MedBurden,MedIncome,103
13015960600,2016,HighBurden,HighIncome,0
13015960600,2016,HighBurden,LowIncome,285
13015960600,2016,HighBurden,MedIncome,0
13015960600,2016,LowBurden,HighIncome,210
13015960600,2016,LowBurden,LowIncome,98
13015960600,2016,LowBurden,MedIncome,363
13015960600,2016,MedBurden,HighIncome,0
13015960600,2016,MedBurden,LowIncome,313
13015960600,2016,MedBurden,MedIncome,108
13015960600,2017,HighBurden,HighIncome,0
13015960600,2017,HighBurden,LowIncome,254
13015960600,2017,HighBurden,MedIncome,0
13015960600,2017,LowBurden,HighIncome,195
13015960600,2017,LowBurden,LowIncome,74
13015960600,2017,LowBurden,MedIncome,464
13015960600,2017,MedBurden,HighIncome,0
13015960600,2017,MedBurden,LowIncome,268
13015960600,2017,MedBurden,MedIncome,10
13015960700,2014,HighBurden,HighIncome,0
13015960700,2014,HighBurden,LowIncome,248
13015960700,2014,HighBurden,MedIncome,0
13015960700,2014,LowBurden,HighIncome,200
13015960700,2014,LowBurden,LowIncome,86
13015960700,2014,LowBurden,MedIncome,554
13015960700,2014,MedBurden,HighIncome,0
13015960700,2014,MedBurden,LowIncome,300
13015960700,2014,MedBurden,MedIncome,112
13015960700,2015,HighBurden,HighIncome,0
13015960700,2015,HighBurden,LowIncome,282
13015960700,2015,HighBurden,MedIncome,0
13015960700,2015,LowBurden,HighIncome,170
13015960700,2015,LowBurden,LowIncome,47
13015960700,2015,LowBurden,MedIncome,722
13015960700,2015,MedBurden,HighIncome,0
13015960700,2015,MedBurden,LowIncome,264
13015960700,2015,MedBurden,MedIncome,102
13015960700,2016,HighBurden,HighIncome,0
13015960700,2016,HighBurden,LowIncome,229
13015960700,2016,HighBurden,MedIncome,0
13015960700,2016,LowBurden,HighIncome,211
13015960700,2016,LowBurden,LowIncome,52
13015960700,2016,LowBurden,MedIncome,663
13015960700,2016,MedBurden,HighIncome,0
13015960700,2016,MedBurden,LowIncome,502
13015960700,2016,MedBurden,MedIncome,151
13015960700,2017,HighBurden,HighIncome,0
13015960700,2017,HighBurden,LowIncome,357
13015960700,2017,HighBurden,MedIncome,0
13015960700,2017,LowBurden,HighIncome,223
13015960700,2017,LowBurden,LowIncome,58
13015960700,2017,LowBurden,MedIncome,434
13015960700,2017,MedBurden,HighIncome,0
13015960700,2017,MedBurden,LowIncome,494
13015960700,2017,MedBurden,MedIncome,229
13015960801,2014,HighBurden,HighIncome,0
13015960801,2014,HighBurden,LowIncome,106
13015960801,2014,HighBurden,MedIncome,0
13015960801,2014,LowBurden,HighIncome,22
13015960801,2014,LowBurden,LowIncome,11
13015960801,2014,LowBurden,MedIncome,84
13015960801,2014,MedBurden,HighIncome,0
13015960801,2014,MedBurden,LowIncome,18
13015960801,2014,MedBurden,MedIncome,24
13015960801,2015,HighBurden,HighIncome,0
13015960801,2015,HighBurden,LowIncome,115
13015960801,2015,HighBurden,MedIncome,0
13015960801,2015,LowBurden,HighIncome,25
13015960801,2015,LowBurden,LowIncome,11
13015960801,2015,LowBurden,MedIncome,144
13015960801,2015,MedBurden,HighIncome,0
13015960801,2015,MedBurden,LowIncome,12
13015960801,2015,MedBurden,MedIncome,19
13015960801,2016,HighBurden,HighIncome,0
13015960801,2016,HighBurden,LowIncome,127
13015960801,2016,HighBurden,MedIncome,0
13015960801,2016,LowBurden,HighIncome,86
13015960801,2016,LowBurden,LowIncome,10
13015960801,2016,LowBurden,MedIncome,111
13015960801,2016,MedBurden,HighIncome,0
13015960801,2016,MedBurden,LowIncome,0
13015960801,2016,MedBurden,MedIncome,30
13015960801,2017,HighBurden,HighIncome,0
13015960801,2017,HighBurden,LowIncome,166
13015960801,2017,HighBurden,MedIncome,0
13015960801,2017,LowBurden,HighIncome,73
13015960801,2017,LowBurden,LowIncome,8
13015960801,2017,LowBurden,MedIncome,109
13015960801,2017,MedBurden,HighIncome,0
13015960801,2017,MedBurden,LowIncome,6
13015960801,2017,MedBurden,MedIncome,27
13015960802,2014,HighBurden,HighIncome,0
13015960802,2014,HighBurden,LowIncome,66
13015960802,2014,HighBurden,MedIncome,0
13015960802,2014,LowBurden,HighIncome,0
13015960802,2014,LowBurden,LowIncome,23
13015960802,2014,LowBurden,MedIncome,78
13015960802,2014,MedBurden,HighIncome,0
13015960802,2014,MedBurden,LowIncome,88
13015960802,2014,MedBurden,MedIncome,9
13015960802,2015,HighBurden,HighIncome,0
13015960802,2015,HighBurden,LowIncome,29
13015960802,2015,HighBurden,MedIncome,0
13015960802,2015,LowBurden,HighIncome,0
13015960802,2015,LowBurden,LowIncome,25
13015960802,2015,LowBurden,MedIncome,104
13015960802,2015,MedBurden,HighIncome,0
13015960802,2015,MedBurden,LowIncome,98
13015960802,2015,MedBurden,MedIncome,10
13015960802,2016,HighBurden,HighIncome,0
13015960802,2016,HighBurden,LowIncome,32
13015960802,2016,HighBurden,MedIncome,0
13015960802,2016,LowBurden,HighIncome,16
13015960802,2016,LowBurden,LowIncome,24
13015960802,2016,LowBurden,MedIncome,124
13015960802,2016,MedBurden,HighIncome,0
13015960802,2016,MedBurden,LowIncome,137
13015960802,2016,MedBurden,MedIncome,0
13015960802,2017,HighBurden,HighIncome,0
13015960802,2017,HighBurden,LowIncome,9
13015960802,2017,HighBurden,MedIncome,0
13015960802,2017,LowBurden,HighIncome,8
13015960802,2017,LowBurden,LowIncome,30
13015960802,2017,LowBurden,MedIncome,103
13015960802,2017,MedBurden,HighIncome,0
13015960802,2017,MedBurden,LowIncome,152
13015960802,2017,MedBurden,MedIncome,0
13015960803,2014,HighBurden,HighIncome,0
13015960803,2014,HighBurden,LowIncome,125
13015960803,2014,HighBurden,MedIncome,0
13015960803,2014,LowBurden,HighIncome,119
13015960803,2014,LowBurden,LowIncome,19
13015960803,2014,LowBurden,MedIncome,192
13015960803,2014,MedBurden,HighIncome,0
13015960803,2014,MedBurden,LowIncome,164
13015960803,2014,MedBurden,MedIncome,5
13015960803,2015,HighBurden,HighIncome,0
13015960803,2015,HighBurden,LowIncome,179
13015960803,2015,HighBurden,MedIncome,0
13015960803,2015,LowBurden,HighIncome,95
13015960803,2015,LowBurden,LowIncome,9
13015960803,2015,LowBurden,MedIncome,197
13015960803,2015,MedBurden,HighIncome,0
13015960803,2015,MedBurden,LowIncome,124
13015960803,2015,MedBurden,MedIncome,6
13015960803,2016,HighBurden,HighIncome,0
13015960803,2016,HighBurden,LowIncome,156
13015960803,2016,HighBurden,MedIncome,0
13015960803,2016,LowBurden,HighIncome,47
13015960803,2016,LowBurden,LowIncome,12
13015960803,2016,LowBurden,MedIncome,217
13015960803,2016,MedBurden,HighIncome,0
13015960803,2016,MedBurden,LowIncome,120
13015960803,2016,MedBurden,MedIncome,21
13015960803,2017,HighBurden,HighIncome,0
13015960803,2017,HighBurden,LowIncome,163
13015960803,2017,HighBurden,MedIncome,0
13015960803,2017,LowBurden,HighIncome,26
13015960803,2017,LowBurden,LowIncome,23
13015960803,2017,LowBurden,MedIncome,169
13015960803,2017,MedBurden,HighIncome,0
13015960803,2017,MedBurden,LowIncome,115
13015960803,2017,MedBurden,MedIncome,26
13015960901,2014,HighBurden,HighIncome,0
13015960901,2014,HighBurden,LowIncome,59
13015960901,2014,HighBurden,MedIncome,0
13015960901,2014,LowBurden,HighIncome,0
13015960901,2014,LowBurden,LowIncome,17
13015960901,2014,LowBurden,MedIncome,165
13015960901,2014,MedBurden,HighIncome,0
13015960901,2014,MedBurden,LowIncome,29
13015960901,2014,MedBurden,MedIncome,33
13015960901,2015,HighBurden,HighIncome,0
13015960901,2015,HighBurden,LowIncome,27
13015960901,2015,HighBurden,MedIncome,0
13015960901,2015,LowBurden,HighIncome,15
13015960901,2015,LowBurden,LowIncome,14
13015960901,2015,LowBurden,MedIncome,115
13015960901,2015,MedBurden,HighIncome,0
13015960901,2015,MedBurden,LowIncome,25
13015960901,2015,MedBurden,MedIncome,47
13015960901,2016,HighBurden,HighIncome,0
13015960901,2016,HighBurden,LowIncome,38
13015960901,2016,HighBurden,MedIncome,0
13015960901,2016,LowBurden,HighIncome,33
13015960901,2016,LowBurden,LowIncome,0
13015960901,2016,LowBurden,MedIncome,116
13015960901,2016,MedBurden,HighIncome,0
13015960901,2016,MedBurden,LowIncome,40
13015960901,2016,MedBurden,MedIncome,13
13015960901,2017,HighBurden,HighIncome,0
13015960901,2017,HighBurden,LowIncome,43
13015960901,2017,HighBurden,MedIncome,0
13015960901,2017,LowBurden,HighIncome,136
13015960901,2017,LowBurden,LowIncome,0
13015960901,2017,LowBurden,MedIncome,83
